date,open,high,low,close,volume,ma20,ma60,ma120,rsi14,macd,macd_signal,bb_middle,bb_upper,bb_lower,volume_ma20,high_20d,low_20d,prev_high_20d,prev_low_20d,ma20_slope_5d
2024-07-04,838.9000244140625,844.0999755859375,838.9000244140625,840.8099975585938,700,852.5695007324218,,,33.75871898397061,-7.473619850785212,-6.026674429792912,852.5695007324218,878.4049892744516,826.734012190392,52780.0,879.52001953125,828.489990234375,,,
2024-07-05,842.5,849.25,841.97998046875,847.489990234375,800,851.6350006103515,,,41.72077478657067,-6.654640353970763,-6.152267614628483,851.6350006103515,876.7393485263766,826.5306526943265,52780.0,879.52001953125,828.489990234375,879.52001953125,828.489990234375,
2024-07-08,848.5900268554688,859.27001953125,848.5900268554688,859.27001953125,700,851.3630004882813,,,50.19743793866207,-4.997435956955542,-5.921301283093896,851.3630004882813,875.9840954202874,826.7419055562751,52770.0,879.52001953125,828.489990234375,879.52001953125,828.489990234375,
2024-07-09,860.1799926757812,864.1099853515625,857.5999755859375,860.4199829101562,1100,850.9660003662109,,,49.531073981017045,-3.550370636111097,-5.447115153697336,850.9660003662109,874.6721898913146,827.2598108411072,52775.0,879.52001953125,828.489990234375,879.52001953125,828.489990234375,
2024-07-10,859.010009765625,860.8200073242188,854.5999755859375,858.5499877929688,900,850.3600006103516,,,50.6651177569539,-2.5253433355543393,-4.862760790068736,850.3600006103516,872.5142278494409,828.2057733712622,52760.0,879.52001953125,828.489990234375,879.52001953125,828.489990234375,
2024-07-11,861.72998046875,862.6099853515625,851.719970703125,852.4199829101562,800,849.4144989013672,,,49.84270788211693,-2.1824836652505155,-4.326705365105092,849.4144989013672,869.2982078795192,829.5307899232153,52755.0,873.3699951171875,828.489990234375,879.52001953125,828.489990234375,-3.1550018310546193
2024-07-12,848.0399780273438,855.030029296875,845.030029296875,850.3699951171875,800,848.8234985351562,,,56.28817407987565,-2.0525215974688535,-3.8718686115778445,848.8234985351562,867.7898554342713,829.8571416360411,52745.0,866.2100219726562,828.489990234375,873.3699951171875,828.489990234375,-2.8115020751953352
2024-07-15,852.6199951171875,852.9299926757812,847.6799926757812,852.8800048828125,800,848.519497680664,,,57.51968616767507,-1.7270802058239951,-3.4429109304270744,848.519497680664,866.9901891308385,830.0488062304895,52745.0,866.2100219726562,828.489990234375,866.2100219726562,828.489990234375,-2.8435028076172557
2024-07-16,850.9600219726562,851.2000122070312,837.2899780273438,839.6099853515625,900,847.5524963378906,,,48.53301675451539,-2.510999987446212,-3.256528741830902,847.5524963378906,865.7469000309584,829.3580926448228,780.0,866.2100219726562,828.489990234375,866.2100219726562,828.489990234375,-3.4135040283202898
2024-07-17,841.280029296875,843.0999755859375,829.0900268554688,829.4099731445312,800,845.9644958496094,,,44.993475170925386,-3.910242955518015,-3.3872715845683246,845.9644958496094,864.6907950796686,827.2381966195502,770.0,864.7000122070312,828.489990234375,866.2100219726562,828.489990234375,-4.395504760742142
2024-07-18,820.1400146484375,824.9600219726562,812.9000244140625,822.47998046875,900,844.2129943847656,,,40.78217890636796,-5.514774691471075,-3.8127722059488747,844.2129943847656,864.8480247280135,823.5779640415177,785.0,864.1099853515625,812.9000244140625,864.7000122070312,828.489990234375,-5.201504516601631
2024-07-19,820.2899780273438,828.8200073242188,819.1300048828125,828.719970703125,900,843.015493774414,,,40.495080047594165,-6.211263016424709,-4.292470368044042,843.015493774414,864.3519179835973,821.6790695652307,790.0,864.1099853515625,812.9000244140625,864.1099853515625,812.9000244140625,-5.808004760742165
2024-07-22,827.97998046875,828.0900268554688,806.7899780273438,809.9600219726562,900,841.4374938964844,,,39.870032950440454,-8.182681255027774,-5.070512545440788,841.4374938964844,867.4052080256325,815.4697797673363,800.0,864.1099853515625,806.7899780273438,864.1099853515625,812.9000244140625,-7.082003784179619
2024-07-23,816.2999877929688,821.9299926757812,808.7899780273438,812.1199951171875,900,839.943994140625,,,37.304110892235784,-9.46168422525227,-5.948746881403085,839.943994140625,869.0269245411852,810.8610637400649,810.0,864.1099853515625,806.7899780273438,864.1099853515625,806.7899780273438,-7.6085021972655795
2024-07-24,809.4500122070312,819.8099975585938,807.5499877929688,814.25,800,838.5504943847657,,,35.543207358243976,-10.18601169873375,-6.796199844869218,838.5504943847657,869.7855607668913,807.31542800264,815.0,864.1099853515625,806.7899780273438,864.1099853515625,806.7899780273438,-7.41400146484375
2024-07-25,802.280029296875,803.5499877929688,794.22998046875,797.2899780273438,1000,836.4824920654297,,,25.42586890283073,-11.990361053853007,-7.835032086665976,836.4824920654297,872.7595753013525,800.205408829507,825.0,864.1099853515625,794.22998046875,864.1099853515625,806.7899780273438,-7.730502319335869
2024-07-26,799.969970703125,802.0599975585938,795.02001953125,797.5599975585938,800,834.338491821289,,,15.954948578370917,-13.245842767720205,-8.917194222876823,834.338491821289,874.4921207398761,794.184862902702,830.0,864.1099853515625,794.22998046875,864.1099853515625,794.22998046875,-8.677001953125
2024-07-29,800.6400146484375,808.72998046875,800.3900146484375,807.989990234375,700,832.3804901123046,,,23.761381859278842,-13.246510304246613,-9.783057439150781,832.3804901123046,873.705705691014,791.0552745335953,835.0,864.1099853515625,794.22998046875,864.1099853515625,794.22998046875,-9.057003784179756
2024-07-30,805.1699829101562,807.3800048828125,800.3599853515625,803.780029296875,800,831.0739929199219,,,23.217608220321225,-13.431913260308534,-10.512828603382331,831.0739929199219,874.3349344844133,787.8130513554305,840.0,864.1099853515625,794.22998046875,864.1099853515625,794.22998046875,-8.870001220703102
2024-07-31,802.0,804.1699829101562,795.1799926757812,803.1500244140625,800,829.4264953613281,,,24.537473086160247,-13.474358549751628,-11.10513459265619,829.4264953613281,874.3588904506897,784.4941002719664,840.0,864.1099853515625,794.22998046875,864.1099853515625,794.22998046875,-9.123999023437591
2024-08-01,807.52001953125,815.280029296875,807.5,813.530029296875,600,828.0624969482421,,,32.470507600355475,-12.526024885019751,-11.389312651128904,828.0624969482421,873.1956899799111,782.9293039165732,835.0,864.1099853515625,794.22998046875,864.1099853515625,794.22998046875,-8.419995117187568
2024-08-02,799.4500122070312,799.969970703125,778.3900146484375,779.3300170898438,800,824.6544982910157,,,23.11178982515031,-14.36848780369644,-11.985147681642411,824.6544982910157,873.7321216381697,775.5768749438616,835.0,864.1099853515625,778.3900146484375,864.1099853515625,794.22998046875,-9.68399353027337
2024-08-05,765.5700073242188,765.5700073242188,672.5700073242188,691.280029296875,1200,816.2549987792969,,,14.942092316463132,-22.67220008182869,-14.122558161679667,816.2549987792969,891.1168295659471,741.3931679926467,860.0,864.1099853515625,672.5700073242188,864.1099853515625,778.3900146484375,-16.125491333007744
2024-08-06,709.0399780273438,738.77001953125,707.719970703125,732.8699951171875,1100,809.8774993896484,,,30.130891255919437,-25.601866843054722,-16.418419897954678,809.8774993896484,890.4144580969004,729.3405406823964,860.0,862.6099853515625,672.5700073242188,864.1099853515625,672.5700073242188,-21.19649353027353
2024-08-07,731.8200073242188,754.4099731445312,731.4400024414062,748.5399780273438,900,804.3769989013672,,,35.310703978127435,-26.35540351109057,-18.40581662058186,804.3769989013672,885.9376040031246,722.8163937996097,860.0,862.6099853515625,672.5700073242188,862.6099853515625,672.5700073242188,-25.049496459960892
2024-08-08,738.2899780273438,751.510009765625,732.739990234375,745.280029296875,1000,799.0200012207031,,,33.22476905036889,-26.905487653878595,-20.10575082724121,799.0200012207031,881.3645961190687,716.6754063223375,870.0,855.030029296875,672.5700073242188,862.6099853515625,672.5700073242188,-29.042495727539062
2024-08-09,759.9099731445312,768.2100219726562,759.9099731445312,764.4299926757812,800,794.7230010986328,,,40.86072145467091,-25.50221760841373,-21.185044183475714,794.7230010986328,874.7208511810906,714.7251510161751,870.0,852.9299926757812,672.5700073242188,855.030029296875,672.5700073242188,-29.931497192382835
2024-08-12,767.2100219726562,775.3099975585938,767.2100219726562,772.719970703125,900,790.7149993896485,,,42.2811598264938,-23.450857159120005,-21.638206778604573,790.7149993896485,866.358179467072,715.071819312225,875.0,851.2000122070312,672.5700073242188,852.9299926757812,672.5700073242188,-25.539999389648415
2024-08-13,771.97998046875,773.9000244140625,757.1900024414062,764.8599853515625,1200,786.9774993896484,,,40.53649224096355,-22.203427066958852,-21.75125083627543,786.9774993896484,859.7820174127912,714.1729813665056,890.0,843.0999755859375,672.5700073242188,851.2000122070312,672.5700073242188,-22.899999999999977
2024-08-14,775.1099853515625,778.6599731445312,774.1699829101562,776.8300170898438,1100,784.348501586914,,,46.003286877337764,-20.01819096358554,-21.404638861737453,784.348501586914,854.4485635148025,714.2484396590256,905.0,828.8200073242188,672.5700073242188,843.0999755859375,672.5700073242188,-20.028497314453148
2024-08-16,787.3400268554688,788.8599853515625,783.8800048828125,786.3300170898438,1100,782.5410034179688,,,47.882652415377216,-17.320149105232304,-20.587740910436423,782.5410034179688,850.3272999220375,714.7547069139001,915.0,828.8200073242188,672.5700073242188,828.8200073242188,672.5700073242188,-16.478997802734284
2024-08-19,787.3200073242188,788.7899780273438,776.7100219726562,777.469970703125,1100,779.9785034179688,,,44.21135835123038,-15.715702356970382,-19.613333199743217,779.9785034179688,844.1953313461925,715.7616754897451,925.0,828.0900268554688,672.5700073242188,828.8200073242188,672.5700073242188,-14.74449768066404
2024-08-20,783.72998046875,787.9500122070312,783.3499755859375,787.4400024414062,1000,778.8525024414063,,,46.96710404232811,-13.484230693518043,-18.38751269849818,778.8525024414063,841.6294335838033,716.0755712990092,930.0,821.9299926757812,672.5700073242188,828.0900268554688,672.5700073242188,-11.86249694824221
2024-08-21,783.97998046875,784.9199829101562,775.2999877929688,779.8699951171875,1100,777.2400024414062,,,45.7874866419304,-12.186135465183725,-17.147237251835293,777.2400024414062,838.0447559688525,716.4352489139599,940.0,819.8099975585938,672.5700073242188,821.9299926757812,672.5700073242188,-9.73749694824221
2024-08-22,782.5900268554688,783.8900146484375,768.47998046875,773.469970703125,1000,775.2010009765625,,,42.645211202644184,-11.540779208605613,-16.02594564318936,775.2010009765625,833.4619537310391,716.9400482220858,950.0,815.280029296875,672.5700073242188,819.8099975585938,672.5700073242188,-9.147500610351585
2024-08-23,765.489990234375,774.2000122070312,764.8300170898438,773.260009765625,900,773.9995025634765,,,48.72666047821773,-10.92038837913708,-15.004834190378904,773.9995025634765,831.3260482585787,716.6729568683744,945.0,815.280029296875,672.5700073242188,815.280029296875,672.5700073242188,-8.541500854492256
2024-08-26,776.9400024414062,777.9099731445312,764.4600219726562,766.7899780273438,800,772.4610015869141,,,74.08304162826906,-10.82600620549465,-14.169068593402056,772.4610015869141,828.7677210342122,716.154282139616,945.0,815.280029296875,672.5700073242188,815.280029296875,672.5700073242188,-7.5175018310546875
2024-08-27,765.0999755859375,767.3699951171875,757.0800170898438,764.9500122070312,800,770.3090026855468,,,63.70707078609783,-10.775464668158747,-13.490347808353395,770.3090026855468,824.1334845982818,716.4845207728118,950.0,815.280029296875,672.5700073242188,815.280029296875,672.5700073242188,-8.543499755859443
2024-08-28,766.3200073242188,767.280029296875,761.0599975585938,762.5,900,768.2450012207031,,,56.72448150981472,-10.80851184866276,-12.953980616415269,768.2450012207031,819.7825693518956,716.7074330895106,955.0,815.280029296875,672.5700073242188,815.280029296875,672.5700073242188,-8.995001220703102
2024-08-29,756.3300170898438,758.989990234375,754.0,756.0399780273438,800,765.8894989013672,,,55.028010557364745,-11.226558978230514,-12.60849628877832,765.8894989013672,814.9570324608687,716.8219653418657,955.0,815.280029296875,672.5700073242188,815.280029296875,672.5700073242188,-9.311502075195222
2024-08-30,758.1900024414062,768.3099975585938,757.8699951171875,767.6599731445312,800,763.59599609375,814.7426645914713,,51.623593775119375,-10.499199609105062,-12.186636952843667,763.59599609375,807.2803179248873,719.9116742626128,965.0,799.969970703125,672.5700073242188,815.280029296875,672.5700073242188,-10.403506469726494
2024-09-02,769.8499755859375,770.010009765625,764.1500244140625,769.2100219726562,700,763.0899963378906,813.126498413086,,48.10743958859758,-9.68603154034895,-11.686515870344724,763.0899963378906,806.2381060862671,719.9418865895142,960.0,788.8599853515625,672.5700073242188,799.969970703125,672.5700073242188,-9.371005249023483
2024-09-03,769.6799926757812,773.1500244140625,760.0700073242188,760.3699951171875,800,766.5444946289062,811.3874979654948,,47.604321626106916,-9.643739252268574,-11.277960546729496,766.5444946289062,793.515874789644,739.5731144681685,940.0,788.8599853515625,707.719970703125,788.8599853515625,672.5700073242188,-3.7645080566405795
2024-09-04,738.5900268554688,741.52001953125,729.3200073242188,731.75,1000,766.4884948730469,809.110664876302,,29.575956742311575,-11.783780639875658,-11.379124565358728,766.4884948730469,793.757274482489,739.2197152636047,935.0,788.8599853515625,729.3200073242188,788.8599853515625,707.719970703125,-1.7565063476562273
2024-09-05,736.9600219726562,740.22998046875,718.25,725.280029296875,1000,765.3254974365234,806.6874989827473,,21.559718327640027,-13.842286163294261,-11.871756884945835,765.3254974365234,797.3812785524714,733.2697163205754,940.0,788.8599853515625,718.25,788.8599853515625,729.3200073242188,-0.564001464843841
2024-09-06,725.8800048828125,726.47998046875,705.6699829101562,706.5900268554688,900,763.3909973144531,803.9418324788411,,19.750816727453454,-16.788268905876407,-12.855059289131951,763.3909973144531,804.0543420807655,722.7276525481407,935.0,788.8599853515625,705.6699829101562,788.8599853515625,718.25,-0.2049987792969432
2024-09-09,696.25,716.1099853515625,693.8599853515625,714.4600219726562,800,760.8924987792968,801.4796661376953,,18.286136231502738,-18.277249861162204,-13.939497403538002,760.8924987792968,807.0557607135713,714.7292368450223,935.0,788.8599853515625,693.8599853515625,788.8599853515625,705.6699829101562,-2.1974975585937955
2024-09-10,717.969970703125,719.4000244140625,706.1199951171875,706.2000122070312,900,757.5665008544922,798.9336659749349,,18.177129994004588,-19.894460791921233,-15.13049008121465,757.5665008544922,809.381162111081,705.7518395979034,935.0,788.8599853515625,693.8599853515625,788.8599853515625,693.8599853515625,-8.977993774414017
2024-09-11,709.5,718.6500244140625,706.9299926757812,709.4199829101562,1000,754.7945007324219,796.441498819987,,21.551042184578066,-20.677925131247548,-16.239977091221228,754.7945007324219,810.7339763070136,698.8550251578301,925.0,788.8599853515625,693.8599853515625,788.8599853515625,693.8599853515625,-11.693994140625023
2024-09-12,719.2899780273438,733.8099975585938,719.2899780273438,731.030029296875,900,752.5045013427734,794.2724995930989,,34.23902693709151,-19.332226253645445,-16.858426923706073,752.5045013427734,808.3956033241548,696.6133993613921,915.0,788.8599853515625,693.8599853515625,788.8599853515625,693.8599853515625,-12.820996093749955
2024-09-13,733.3599853515625,734.3499755859375,726.3699951171875,733.2000122070312,1000,749.8480010986328,792.2006663004557,,37.04790836869044,-17.884489450683873,-17.063639429101634,749.8480010986328,803.9929926006649,695.7030095966007,910.0,788.7899780273438,693.8599853515625,788.8599853515625,693.8599853515625,-13.542996215820267
2024-09-19,738.4099731445312,740.3099975585938,729.9299926757812,739.510009765625,1100,747.9500030517578,790.3146667480469,,40.517374352235535,-16.043049250519175,-16.859521393385144,747.9500030517578,800.6604003599448,695.2396057435708,910.0,787.9500122070312,693.8599853515625,788.7899780273438,693.8599853515625,-12.94249572753904
2024-09-20,746.1300048828125,750.75,745.3200073242188,748.3300170898438,900,745.9945037841796,788.7615000406901,,44.95766288159985,-13.713908347027655,-16.230398784113646,745.9945037841796,795.3301709013404,696.6588366670189,905.0,784.9199829101562,693.8599853515625,787.9500122070312,693.8599853515625,-11.571997070312591
2024-09-23,749.239990234375,757.8499755859375,747.8300170898438,755.1199951171875,700,744.7570037841797,787.313666788737,,49.673394371367046,-11.191148328184568,-15.22254869292783,744.7570037841797,791.6984808784662,697.8155266898932,885.0,783.8900146484375,693.8599853515625,784.9199829101562,693.8599853515625,-10.037496948242165
2024-09-24,757.3699951171875,767.3699951171875,757.22998046875,767.3499755859375,900,744.4510040283203,786.0674997965494,,49.89042151578607,-8.111481514453544,-13.800335257232973,744.4510040283203,790.6787491252653,698.2232589313753,880.0,777.9099731445312,693.8599853515625,783.8900146484375,693.8599853515625,-8.053497314453125
2024-09-25,769.8699951171875,771.77001953125,758.02001953125,759.2999877929688,1200,743.7530029296875,784.7449991861979,,46.6508829164212,-6.2483628773289865,-12.289940781252177,743.7530029296875,788.5485863025591,698.9574195568158,895.0,777.9099731445312,693.8599853515625,777.9099731445312,693.8599853515625,-6.094998168945381
2024-09-26,764.3300170898438,779.1799926757812,764.1500244140625,779.1799926757812,1100,744.3725036621094,783.7239990234375,,55.91546824799963,-3.1315787934620403,-10.45826838369415,744.3725036621094,790.8216929560847,697.923314368134,910.0,779.1799926757812,693.8599853515625,777.9099731445312,693.8599853515625,-3.5774993896484375
2024-09-27,777.719970703125,780.9099731445312,773.3599853515625,774.489990234375,1000,744.8495025634766,782.512998453776,,65.82260118527383,-1.028097682698899,-8.572234243495101,744.8495025634766,792.371979714703,697.3270254122501,920.0,780.9099731445312,693.8599853515625,779.1799926757812,693.8599853515625,-1.1450012207030795
2024-09-30,777.0599975585938,777.2000122070312,762.6699829101562,763.8800048828125,1000,744.9185028076172,781.4124989827474,,63.86493862281488,-0.21473555635429875,-6.900734506066941,744.9185028076172,792.5527617139585,697.2842439012759,925.0,780.9099731445312,693.8599853515625,780.9099731445312,693.8599853515625,0.1614990234375
2024-10-02,757.2999877929688,769.6900024414062,754.3800048828125,762.1300048828125,1000,745.2230041503906,780.1796661376953,,72.7138889734797,0.2853599620792693,-5.463515612437699,745.2230041503906,793.2329847435946,697.2130235571866,935.0,780.9099731445312,693.8599853515625,780.9099731445312,693.8599853515625,0.772000122070267
2024-10-04,763.72998046875,775.0499877929688,763.2000122070312,768.97998046875,900,745.2890045166016,778.982499186198,,72.48432461821541,1.2203575236951565,-4.1267409852111285,745.2890045166016,793.4323012546554,697.1457077785478,940.0,780.9099731445312,693.8599853515625,780.9099731445312,693.8599853515625,1.5360015869141534
2024-10-07,774.77001953125,781.5599975585938,771.1099853515625,781.010009765625,800,745.87900390625,777.8744995117188,,79.92161756657063,2.89865871931363,-2.7216610443061766,745.87900390625,795.522478069234,696.2355297432659,945.0,781.5599975585938,693.8599853515625,780.9099731445312,693.8599853515625,1.506500244140625
2024-10-08,776.3699951171875,782.8499755859375,776.2000122070312,778.239990234375,1000,746.7725036621093,776.5239990234375,,77.62524432928213,3.959563696643386,-1.385416096116264,746.7725036621093,798.1278842067248,695.4171231174938,955.0,782.8499755859375,693.8599853515625,781.5599975585938,693.8599853515625,1.923001098632767
2024-10-10,781.9099731445312,784.030029296875,772.7000122070312,775.47998046875,700,748.9590026855469,775.1083323160807,,71.02448566703927,4.525462102744996,-0.203240456344012,748.9590026855469,801.3348907205792,696.5831146505146,940.0,784.030029296875,693.8599853515625,782.8499755859375,693.8599853515625,4.040499877929733
2024-10-11,779.0,781.1199951171875,769.6799926757812,770.97998046875,900,751.2440002441406,773.6488321940104,,67.48425395465975,4.558283223163812,0.749064279557553,751.2440002441406,803.2564789702429,699.2315215180382,935.0,784.030029296875,693.8599853515625,784.030029296875,693.8599853515625,6.02099609375
2024-10-14,770.8499755859375,771.75,765.27001953125,770.260009765625,800,754.4274993896485,772.2794993082682,,65.00732779677577,4.474617968277698,1.4941750173015822,754.4274993896485,802.5831749537011,706.2718238255958,930.0,784.030029296875,693.8599853515625,784.030029296875,693.8599853515625,9.138494873046852
2024-10-15,773.3699951171875,777.0,768.1300048828125,773.8099975585938,1000,757.3949981689453,771.0034993489584,,63.10969252529212,4.641265379207425,2.1235930896827506,757.3949981689453,802.3915224253171,712.3984739125735,940.0,784.030029296875,706.1199951171875,784.030029296875,693.8599853515625,11.515994262695358
2024-10-16,769.1900024414062,769.6900024414062,764.969970703125,765.7899780273438,900,760.3744964599609,769.5519989013671,,55.42118982924912,4.079164039075863,2.514707279561373,760.3744964599609,798.4582409542137,722.2907519657082,940.0,784.030029296875,706.9299926757812,784.030029296875,706.1199951171875,13.601992797851608
2024-10-17,768.1500244140625,769.6900024414062,763.2100219726562,765.0599975585938,900,763.1564971923829,768.3094991048177,,48.6825573956078,3.5340529911628664,2.718576421881672,763.1564971923829,792.7504723359324,733.5625220488333,935.0,784.030029296875,719.2899780273438,784.030029296875,706.9299926757812,14.197494506835938
2024-10-18,765.7100219726562,765.7100219726562,749.530029296875,753.219970703125,900,764.2659942626954,767.0396657307942,,46.64828209947451,2.1221940108384842,2.5992999396730347,764.2659942626954,790.2298190033887,738.302169522002,935.0,784.030029296875,726.3699951171875,784.030029296875,719.2899780273438,13.021994018554778
2024-10-21,754.3499755859375,761.6199951171875,749.6400146484375,759.9500122070312,800,765.6034942626953,765.997499593099,,37.60156778793936,1.5287215506584744,2.3851842618701227,765.6034942626953,787.2213487843039,743.9856397410867,925.0,784.030029296875,729.9299926757812,784.030029296875,726.3699951171875,11.175994873046875
2024-10-22,758.719970703125,758.719970703125,738.3300170898438,738.3400268554688,1077000,765.5449951171875,764.491167195638,,30.866967696668226,-0.6775445536032976,1.7726384987754387,765.5449951171875,787.464385912234,743.6256043221409,54720.0,784.030029296875,738.3300170898438,784.030029296875,729.9299926757812,8.14999694824212
2024-10-23,740.9299926757812,748.3300170898438,729.280029296875,745.1900024414062,1100,765.3879943847656,763.4116668701172,,39.69793963502722,-1.8519425138634915,1.0477222962476527,765.3879943847656,787.8644654257778,742.9115233437535,54730.0,784.030029296875,729.280029296875,784.030029296875,738.3300170898438,5.01349792480471
2024-10-24,742.7000122070312,742.7000122070312,734.260009765625,734.5900268554688,900,764.3614959716797,762.1195007324219,,36.169154930354566,-3.596532215921343,0.11887139381385359,764.3614959716797,790.4046578373138,738.3183341060455,54740.0,784.030029296875,729.280029296875,784.030029296875,729.280029296875,1.2049987792968295
2024-10-25,739.0499877929688,739.6199951171875,725.27001953125,727.4099731445312,800,762.3644958496094,760.6721669514974,,29.192123421803387,-5.495157694862996,-1.0039344239215164,762.3644958496094,793.1383523853724,731.5906393138464,54735.0,784.030029296875,725.27001953125,784.030029296875,729.280029296875,-1.9014984130859602
2024-10-28,729.75,740.6699829101562,729.75,740.47998046875,600,761.4234954833985,759.7253336588542,,29.9217241016474,-5.877440232901108,-1.978635585717435,761.4234954833985,793.7058838348115,729.1411071319854,54705.0,784.030029296875,725.27001953125,784.030029296875,725.27001953125,-4.179998779296852
2024-10-29,740.0499877929688,744.1799926757812,733.280029296875,744.1799926757812,800,759.6734954833985,758.8356669108073,,33.28098269792524,-5.8148122990891125,-2.7458709283917706,759.6734954833985,791.6965793793125,727.6504115874844,54690.0,784.030029296875,725.27001953125,784.030029296875,725.27001953125,-5.8714996337889716
2024-10-30,743.530029296875,746.22998046875,738.1300048828125,738.1900024414062,800,757.85849609375,757.6723337809245,,32.25807950423831,-6.177313141162699,-3.4321593709459566,757.85849609375,790.4553882167204,725.2616039707796,54680.0,784.030029296875,725.27001953125,784.030029296875,725.27001953125,-7.5294982910156705
2024-10-31,734.25,743.219970703125,728.3400268554688,743.0599975585938,800,756.817495727539,756.6603332519531,,36.762764511183505,-6.0024374024856115,-3.946214977253888,756.817495727539,789.930415425582,723.704576029496,54670.0,784.030029296875,725.27001953125,784.030029296875,725.27001953125,-7.544000244140648
2024-11-01,735.6699829101562,736.260009765625,729.0499877929688,729.0499877929688,700,755.1634948730468,755.4253326416016,,32.648420719356125,-6.91463026770316,-4.539898035343742,755.1634948730468,790.3959806563969,719.9310090896968,54655.0,784.030029296875,725.27001953125,784.030029296875,725.27001953125,-7.201000976562568
2024-11-04,730.5,755.0,728.1099853515625,754.0800170898438,800,754.4184967041016,754.4344991048177,,42.965140825147,-5.553814588362798,-4.742681345947553,754.4184967041016,789.0457949199285,719.7911984882746,54650.0,784.030029296875,725.27001953125,784.030029296875,725.27001953125,-7.004998779296898
2024-11-05,752.1699829101562,756.5999755859375,750.1699829101562,751.8099975585938,900,752.95849609375,753.9758321126302,,44.802212295796984,-4.605441302616214,-4.715233337281286,752.95849609375,785.2484656246431,720.6685265628569,54655.0,784.030029296875,725.27001953125,784.030029296875,725.27001953125,-6.714999389648483
2024-11-06,757.22998046875,761.010009765625,737.77001953125,743.3099975585938,1100,751.2119964599609,754.8429982503255,,42.35501534780784,-4.487992816032715,-4.669785233031572,751.2119964599609,781.4582993642221,720.9656935556998,54660.0,784.030029296875,725.27001953125,784.030029296875,725.27001953125,-6.6464996337890625
2024-11-07,743.469970703125,743.469970703125,727.0999755859375,733.52001953125,800,749.1139984130859,754.8538319905599,,42.974343480604155,-5.125796461876121,-4.760987478800482,749.1139984130859,778.0659497907842,720.1620470353877,54665.0,781.1199951171875,725.27001953125,784.030029296875,725.27001953125,-7.703497314453102
2024-11-08,739.9099731445312,746.8900146484375,739.6599731445312,743.3800048828125,800,747.733999633789,754.767832438151,,44.21963114891972,-4.7805350000975295,-4.7648969830598915,747.733999633789,774.8718277618673,720.5961715057108,54660.0,777.0,725.27001953125,781.1199951171875,725.27001953125,-7.42949523925779
